MTU (CET/CEST),Area,Sequence,Day-ahead Price (EUR/MWh),Intraday Period (CET/CEST),Intraday Price (EUR/MWh)
19/07/2022 22:00:00 - 19/07/2022 23:00:00,BZN|NL,Without Sequence,328.04,,
19/07/2022 23:00:00 - 20/07/2022 00:00:00,BZN|NL,Without Sequence,281.26,,
20/07/2022 00:00:00 - 20/07/2022 01:00:00,BZN|NL,Without Sequence,295.8,,
20/07/2022 01:00:00 - 20/07/2022 02:00:00,BZN|NL,Without Sequence,306.6,,
20/07/2022 02:00:00 - 20/07/2022 03:00:00,BZN|NL,Without Sequence,335.4,,
20/07/2022 03:00:00 - 20/07/2022 04:00:00,BZN|NL,Without Sequence,227.34,,
20/07/2022 04:00:00 - 20/07/2022 05:00:00,BZN|NL,Without Sequence,336.63,,
20/07/2022 05:00:00 - 20/07/2022 06:00:00,BZN|NL,Without Sequence,280.09,,
20/07/2022 06:00:00 - 20/07/2022 07:00:00,BZN|NL,Without Sequence,343.48,,
20/07/2022 07:00:00 - 20/07/2022 08:00:00,BZN|NL,Without Sequence,393.32,,
20/07/2022 08:00:00 - 20/07/2022 09:00:00,BZN|NL,Without Sequence,349,,
20/07/2022 09:00:00 - 20/07/2022 10:00:00,BZN|NL,Without Sequence,324.03,,
20/07/2022 10:00:00 - 20/07/2022 11:00:00,BZN|NL,Without Sequence,325,,
20/07/2022 11:00:00 - 20/07/2022 12:00:00,BZN|NL,Without Sequence,230.98,,
20/07/2022 12:00:00 - 20/07/2022 13:00:00,BZN|NL,Without Sequence,228.72,,
20/07/2022 13:00:00 - 20/07/2022 14:00:00,BZN|NL,Without Sequence,235.91,,
20/07/2022 14:00:00 - 20/07/2022 15:00:00,BZN|NL,Without Sequence,275,,
20/07/2022 15:00:00 - 20/07/2022 16:00:00,BZN|NL,Without Sequence,295.58,,
20/07/2022 16:00:00 - 20/07/2022 17:00:00,BZN|NL,Without Sequence,319.31,,
20/07/2022 17:00:00 - 20/07/2022 18:00:00,BZN|NL,Without Sequence,361.42,,
20/07/2022 18:00:00 - 20/07/2022 19:00:00,BZN|NL,Without Sequence,379.9,,
20/07/2022 19:00:00 - 20/07/2022 20:00:00,BZN|NL,Without Sequence,438.61,,
20/07/2022 20:00:00 - 20/07/2022 21:00:00,BZN|NL,Without Sequence,452.75,,
20/07/2022 21:00:00 - 20/07/2022 22:00:00,BZN|NL,Without Sequence,388.2,,
20/07/2022 22:00:00 - 20/07/2022 23:00:00,BZN|NL,Without Sequence,359.76,,
20/07/2022 23:00:00 - 21/07/2022 00:00:00,BZN|NL,Without Sequence,322.2,,
21/07/2022 00:00:00 - 21/07/2022 01:00:00,BZN|NL,Without Sequence,307,,
21/07/2022 01:00:00 - 21/07/2022 02:00:00,BZN|NL,Without Sequence,307.5,,
21/07/2022 02:00:00 - 21/07/2022 03:00:00,BZN|NL,Without Sequence,318.22,,
21/07/2022 03:00:00 - 21/07/2022 04:00:00,BZN|NL,Without Sequence,328.66,,
21/07/2022 04:00:00 - 21/07/2022 05:00:00,BZN|NL,Without Sequence,320.42,,
21/07/2022 05:00:00 - 21/07/2022 06:00:00,BZN|NL,Without Sequence,325.26,,
21/07/2022 06:00:00 - 21/07/2022 07:00:00,BZN|NL,Without Sequence,429.56,,
21/07/2022 07:00:00 - 21/07/2022 08:00:00,BZN|NL,Without Sequence,463.41,,
21/07/2022 08:00:00 - 21/07/2022 09:00:00,BZN|NL,Without Sequence,429.07,,
21/07/2022 09:00:00 - 21/07/2022 10:00:00,BZN|NL,Without Sequence,388.02,,
21/07/2022 10:00:00 - 21/07/2022 11:00:00,BZN|NL,Without Sequence,358.36,,
21/07/2022 11:00:00 - 21/07/2022 12:00:00,BZN|NL,Without Sequence,350,,
21/07/2022 12:00:00 - 21/07/2022 13:00:00,BZN|NL,Without Sequence,346.06,,
21/07/2022 13:00:00 - 21/07/2022 14:00:00,BZN|NL,Without Sequence,319.96,,
21/07/2022 14:00:00 - 21/07/2022 15:00:00,BZN|NL,Without Sequence,279.65,,
21/07/2022 15:00:00 - 21/07/2022 16:00:00,BZN|NL,Without Sequence,283.26,,
21/07/2022 16:00:00 - 21/07/2022 17:00:00,BZN|NL,Without Sequence,252.54,,
21/07/2022 17:00:00 - 21/07/2022 18:00:00,BZN|NL,Without Sequence,285.72,,
21/07/2022 18:00:00 - 21/07/2022 19:00:00,BZN|NL,Without Sequence,367.39,,
21/07/2022 19:00:00 - 21/07/2022 20:00:00,BZN|NL,Without Sequence,400,,
21/07/2022 20:00:00 - 21/07/2022 21:00:00,BZN|NL,Without Sequence,440.76,,
21/07/2022 21:00:00 - 21/07/2022 22:00:00,BZN|NL,Without Sequence,419.28,,
21/07/2022 22:00:00 - 21/07/2022 23:00:00,BZN|NL,Without Sequence,432.9,,
21/07/2022 23:00:00 - 22/07/2022 00:00:00,BZN|NL,Without Sequence,345.09,,
22/07/2022 00:00:00 - 22/07/2022 01:00:00,BZN|NL,Without Sequence,357.06,,
22/07/2022 01:00:00 - 22/07/2022 02:00:00,BZN|NL,Without Sequence,312.07,,
22/07/2022 02:00:00 - 22/07/2022 03:00:00,BZN|NL,Without Sequence,292.58,,
22/07/2022 03:00:00 - 22/07/2022 04:00:00,BZN|NL,Without Sequence,286.08,,
22/07/2022 04:00:00 - 22/07/2022 05:00:00,BZN|NL,Without Sequence,287.07,,
22/07/2022 05:00:00 - 22/07/2022 06:00:00,BZN|NL,Without Sequence,272.6,,
22/07/2022 06:00:00 - 22/07/2022 07:00:00,BZN|NL,Without Sequence,406.14,,
22/07/2022 07:00:00 - 22/07/2022 08:00:00,BZN|NL,Without Sequence,429.01,,
22/07/2022 08:00:00 - 22/07/2022 09:00:00,BZN|NL,Without Sequence,383.45,,
22/07/2022 09:00:00 - 22/07/2022 10:00:00,BZN|NL,Without Sequence,327.1,,
22/07/2022 10:00:00 - 22/07/2022 11:00:00,BZN|NL,Without Sequence,338.32,,
22/07/2022 11:00:00 - 22/07/2022 12:00:00,BZN|NL,Without Sequence,316.3,,
22/07/2022 12:00:00 - 22/07/2022 13:00:00,BZN|NL,Without Sequence,276.3,,
22/07/2022 13:00:00 - 22/07/2022 14:00:00,BZN|NL,Without Sequence,239.92,,
22/07/2022 14:00:00 - 22/07/2022 15:00:00,BZN|NL,Without Sequence,208.72,,
22/07/2022 15:00:00 - 22/07/2022 16:00:00,BZN|NL,Without Sequence,243.34,,
22/07/2022 16:00:00 - 22/07/2022 17:00:00,BZN|NL,Without Sequence,246.31,,
22/07/2022 17:00:00 - 22/07/2022 18:00:00,BZN|NL,Without Sequence,334.48,,
22/07/2022 18:00:00 - 22/07/2022 19:00:00,BZN|NL,Without Sequence,424.61,,
22/07/2022 19:00:00 - 22/07/2022 20:00:00,BZN|NL,Without Sequence,412,,
22/07/2022 20:00:00 - 22/07/2022 21:00:00,BZN|NL,Without Sequence,423.07,,
22/07/2022 21:00:00 - 22/07/2022 22:00:00,BZN|NL,Without Sequence,399.9,,
22/07/2022 22:00:00 - 22/07/2022 23:00:00,BZN|NL,Without Sequence,394.24,,
22/07/2022 23:00:00 - 23/07/2022 00:00:00,BZN|NL,Without Sequence,382.17,,
23/07/2022 00:00:00 - 23/07/2022 01:00:00,BZN|NL,Without Sequence,355.71,,
23/07/2022 01:00:00 - 23/07/2022 02:00:00,BZN|NL,Without Sequence,344.67,,
23/07/2022 02:00:00 - 23/07/2022 03:00:00,BZN|NL,Without Sequence,351.99,,
23/07/2022 03:00:00 - 23/07/2022 04:00:00,BZN|NL,Without Sequence,337.01,,
23/07/2022 04:00:00 - 23/07/2022 05:00:00,BZN|NL,Without Sequence,332.04,,
23/07/2022 05:00:00 - 23/07/2022 06:00:00,BZN|NL,Without Sequence,331.27,,
23/07/2022 06:00:00 - 23/07/2022 07:00:00,BZN|NL,Without Sequence,337.03,,
23/07/2022 07:00:00 - 23/07/2022 08:00:00,BZN|NL,Without Sequence,333.12,,
23/07/2022 08:00:00 - 23/07/2022 09:00:00,BZN|NL,Without Sequence,343.78,,
23/07/2022 09:00:00 - 23/07/2022 10:00:00,BZN|NL,Without Sequence,350.13,,
23/07/2022 10:00:00 - 23/07/2022 11:00:00,BZN|NL,Without Sequence,330.1,,
23/07/2022 11:00:00 - 23/07/2022 12:00:00,BZN|NL,Without Sequence,289.99,,
23/07/2022 12:00:00 - 23/07/2022 13:00:00,BZN|NL,Without Sequence,215,,
23/07/2022 13:00:00 - 23/07/2022 14:00:00,BZN|NL,Without Sequence,180,,
23/07/2022 14:00:00 - 23/07/2022 15:00:00,BZN|NL,Without Sequence,118.71,,
23/07/2022 15:00:00 - 23/07/2022 16:00:00,BZN|NL,Without Sequence,185.45,,
23/07/2022 16:00:00 - 23/07/2022 17:00:00,BZN|NL,Without Sequence,226.44,,
23/07/2022 17:00:00 - 23/07/2022 18:00:00,BZN|NL,Without Sequence,265.74,,
23/07/2022 18:00:00 - 23/07/2022 19:00:00,BZN|NL,Without Sequence,324.48,,
23/07/2022 19:00:00 - 23/07/2022 20:00:00,BZN|NL,Without Sequence,369.52,,
23/07/2022 20:00:00 - 23/07/2022 21:00:00,BZN|NL,Without Sequence,387,,
23/07/2022 21:00:00 - 23/07/2022 22:00:00,BZN|NL,Without Sequence,400.04,,
23/07/2022 22:00:00 - 23/07/2022 23:00:00,BZN|NL,Without Sequence,376.99,,
23/07/2022 23:00:00 - 24/07/2022 00:00:00,BZN|NL,Without Sequence,325.97,,
24/07/2022 00:00:00 - 24/07/2022 01:00:00,BZN|NL,Without Sequence,393.26,,
24/07/2022 01:00:00 - 24/07/2022 02:00:00,BZN|NL,Without Sequence,379.24,,
24/07/2022 02:00:00 - 24/07/2022 03:00:00,BZN|NL,Without Sequence,355.06,,
24/07/2022 03:00:00 - 24/07/2022 04:00:00,BZN|NL,Without Sequence,331,,
24/07/2022 04:00:00 - 24/07/2022 05:00:00,BZN|NL,Without Sequence,316.18,,
24/07/2022 05:00:00 - 24/07/2022 06:00:00,BZN|NL,Without Sequence,302.82,,
24/07/2022 06:00:00 - 24/07/2022 07:00:00,BZN|NL,Without Sequence,272.76,,
24/07/2022 07:00:00 - 24/07/2022 08:00:00,BZN|NL,Without Sequence,260.93,,
24/07/2022 08:00:00 - 24/07/2022 09:00:00,BZN|NL,Without Sequence,222.42,,
24/07/2022 09:00:00 - 24/07/2022 10:00:00,BZN|NL,Without Sequence,175.59,,
24/07/2022 10:00:00 - 24/07/2022 11:00:00,BZN|NL,Without Sequence,162.9,,
24/07/2022 11:00:00 - 24/07/2022 12:00:00,BZN|NL,Without Sequence,87.25,,
24/07/2022 12:00:00 - 24/07/2022 13:00:00,BZN|NL,Without Sequence,71.72,,
24/07/2022 13:00:00 - 24/07/2022 14:00:00,BZN|NL,Without Sequence,-87.42,,
24/07/2022 14:00:00 - 24/07/2022 15:00:00,BZN|NL,Without Sequence,-46.04,,
24/07/2022 15:00:00 - 24/07/2022 16:00:00,BZN|NL,Without Sequence,0,,
24/07/2022 16:00:00 - 24/07/2022 17:00:00,BZN|NL,Without Sequence,100,,
24/07/2022 17:00:00 - 24/07/2022 18:00:00,BZN|NL,Without Sequence,244.05,,
24/07/2022 18:00:00 - 24/07/2022 19:00:00,BZN|NL,Without Sequence,345.5,,
24/07/2022 19:00:00 - 24/07/2022 20:00:00,BZN|NL,Without Sequence,367,,
24/07/2022 20:00:00 - 24/07/2022 21:00:00,BZN|NL,Without Sequence,369.48,,
24/07/2022 21:00:00 - 24/07/2022 22:00:00,BZN|NL,Without Sequence,402.01,,
24/07/2022 22:00:00 - 24/07/2022 23:00:00,BZN|NL,Without Sequence,371.33,,
24/07/2022 23:00:00 - 25/07/2022 00:00:00,BZN|NL,Without Sequence,349.65,,
25/07/2022 00:00:00 - 25/07/2022 01:00:00,BZN|NL,Without Sequence,346.4,,
25/07/2022 01:00:00 - 25/07/2022 02:00:00,BZN|NL,Without Sequence,276.76,,
25/07/2022 02:00:00 - 25/07/2022 03:00:00,BZN|NL,Without Sequence,265.37,,
25/07/2022 03:00:00 - 25/07/2022 04:00:00,BZN|NL,Without Sequence,266.03,,
25/07/2022 04:00:00 - 25/07/2022 05:00:00,BZN|NL,Without Sequence,261.71,,
25/07/2022 05:00:00 - 25/07/2022 06:00:00,BZN|NL,Without Sequence,286.29,,
25/07/2022 06:00:00 - 25/07/2022 07:00:00,BZN|NL,Without Sequence,375.08,,
25/07/2022 07:00:00 - 25/07/2022 08:00:00,BZN|NL,Without Sequence,410.14,,
25/07/2022 08:00:00 - 25/07/2022 09:00:00,BZN|NL,Without Sequence,411.75,,
25/07/2022 09:00:00 - 25/07/2022 10:00:00,BZN|NL,Without Sequence,330.05,,
25/07/2022 10:00:00 - 25/07/2022 11:00:00,BZN|NL,Without Sequence,268.95,,
25/07/2022 11:00:00 - 25/07/2022 12:00:00,BZN|NL,Without Sequence,235.92,,
25/07/2022 12:00:00 - 25/07/2022 13:00:00,BZN|NL,Without Sequence,207.08,,
25/07/2022 13:00:00 - 25/07/2022 14:00:00,BZN|NL,Without Sequence,193.85,,
25/07/2022 14:00:00 - 25/07/2022 15:00:00,BZN|NL,Without Sequence,184.64,,
25/07/2022 15:00:00 - 25/07/2022 16:00:00,BZN|NL,Without Sequence,143.68,,
25/07/2022 16:00:00 - 25/07/2022 17:00:00,BZN|NL,Without Sequence,204,,
25/07/2022 17:00:00 - 25/07/2022 18:00:00,BZN|NL,Without Sequence,214.6,,
25/07/2022 18:00:00 - 25/07/2022 19:00:00,BZN|NL,Without Sequence,288.86,,
25/07/2022 19:00:00 - 25/07/2022 20:00:00,BZN|NL,Without Sequence,354.54,,
25/07/2022 20:00:00 - 25/07/2022 21:00:00,BZN|NL,Without Sequence,359.9,,
25/07/2022 21:00:00 - 25/07/2022 22:00:00,BZN|NL,Without Sequence,371.24,,
25/07/2022 22:00:00 - 25/07/2022 23:00:00,BZN|NL,Without Sequence,373.52,,
25/07/2022 23:00:00 - 26/07/2022 00:00:00,BZN|NL,Without Sequence,320.2,,
26/07/2022 00:00:00 - 26/07/2022 01:00:00,BZN|NL,Without Sequence,293.12,,
26/07/2022 01:00:00 - 26/07/2022 02:00:00,BZN|NL,Without Sequence,286.58,,
26/07/2022 02:00:00 - 26/07/2022 03:00:00,BZN|NL,Without Sequence,204.5,,
26/07/2022 03:00:00 - 26/07/2022 04:00:00,BZN|NL,Without Sequence,237.82,,
26/07/2022 04:00:00 - 26/07/2022 05:00:00,BZN|NL,Without Sequence,261.66,,
26/07/2022 05:00:00 - 26/07/2022 06:00:00,BZN|NL,Without Sequence,334,,
26/07/2022 06:00:00 - 26/07/2022 07:00:00,BZN|NL,Without Sequence,396.75,,
26/07/2022 07:00:00 - 26/07/2022 08:00:00,BZN|NL,Without Sequence,400.48,,
26/07/2022 08:00:00 - 26/07/2022 09:00:00,BZN|NL,Without Sequence,355.77,,
26/07/2022 09:00:00 - 26/07/2022 10:00:00,BZN|NL,Without Sequence,372.2,,
26/07/2022 10:00:00 - 26/07/2022 11:00:00,BZN|NL,Without Sequence,393.1,,
26/07/2022 11:00:00 - 26/07/2022 12:00:00,BZN|NL,Without Sequence,332.4,,
26/07/2022 12:00:00 - 26/07/2022 13:00:00,BZN|NL,Without Sequence,294.9,,
26/07/2022 13:00:00 - 26/07/2022 14:00:00,BZN|NL,Without Sequence,251.7,,
26/07/2022 14:00:00 - 26/07/2022 15:00:00,BZN|NL,Without Sequence,200,,
26/07/2022 15:00:00 - 26/07/2022 16:00:00,BZN|NL,Without Sequence,211.89,,
26/07/2022 16:00:00 - 26/07/2022 17:00:00,BZN|NL,Without Sequence,249.9,,
26/07/2022 17:00:00 - 26/07/2022 18:00:00,BZN|NL,Without Sequence,299.26,,
26/07/2022 18:00:00 - 26/07/2022 19:00:00,BZN|NL,Without Sequence,329.5,,
26/07/2022 19:00:00 - 26/07/2022 20:00:00,BZN|NL,Without Sequence,359.9,,
26/07/2022 20:00:00 - 26/07/2022 21:00:00,BZN|NL,Without Sequence,400.6,,
26/07/2022 21:00:00 - 26/07/2022 22:00:00,BZN|NL,Without Sequence,395.8,,
26/07/2022 22:00:00 - 26/07/2022 23:00:00,BZN|NL,Without Sequence,387.9,,
26/07/2022 23:00:00 - 27/07/2022 00:00:00,BZN|NL,Without Sequence,313.03,,
27/07/2022 00:00:00 - 27/07/2022 01:00:00,BZN|NL,Without Sequence,384.13,,
27/07/2022 01:00:00 - 27/07/2022 02:00:00,BZN|NL,Without Sequence,317.99,,
27/07/2022 02:00:00 - 27/07/2022 03:00:00,BZN|NL,Without Sequence,315.68,,
27/07/2022 03:00:00 - 27/07/2022 04:00:00,BZN|NL,Without Sequence,332.73,,
27/07/2022 04:00:00 - 27/07/2022 05:00:00,BZN|NL,Without Sequence,332.06,,
27/07/2022 05:00:00 - 27/07/2022 06:00:00,BZN|NL,Without Sequence,361.07,,
27/07/2022 06:00:00 - 27/07/2022 07:00:00,BZN|NL,Without Sequence,460,,
27/07/2022 07:00:00 - 27/07/2022 08:00:00,BZN|NL,Without Sequence,498.2,,
27/07/2022 08:00:00 - 27/07/2022 09:00:00,BZN|NL,Without Sequence,419.9,,
27/07/2022 09:00:00 - 27/07/2022 10:00:00,BZN|NL,Without Sequence,358.1,,
27/07/2022 10:00:00 - 27/07/2022 11:00:00,BZN|NL,Without Sequence,349.9,,
27/07/2022 11:00:00 - 27/07/2022 12:00:00,BZN|NL,Without Sequence,321.22,,
27/07/2022 12:00:00 - 27/07/2022 13:00:00,BZN|NL,Without Sequence,303,,
27/07/2022 13:00:00 - 27/07/2022 14:00:00,BZN|NL,Without Sequence,277,,
27/07/2022 14:00:00 - 27/07/2022 15:00:00,BZN|NL,Without Sequence,236,,
27/07/2022 15:00:00 - 27/07/2022 16:00:00,BZN|NL,Without Sequence,267,,
27/07/2022 16:00:00 - 27/07/2022 17:00:00,BZN|NL,Without Sequence,324,,
27/07/2022 17:00:00 - 27/07/2022 18:00:00,BZN|NL,Without Sequence,389.84,,
27/07/2022 18:00:00 - 27/07/2022 19:00:00,BZN|NL,Without Sequence,441.66,,
27/07/2022 19:00:00 - 27/07/2022 20:00:00,BZN|NL,Without Sequence,474,,
27/07/2022 20:00:00 - 27/07/2022 21:00:00,BZN|NL,Without Sequence,499.77,,
27/07/2022 21:00:00 - 27/07/2022 22:00:00,BZN|NL,Without Sequence,468.95,,
27/07/2022 22:00:00 - 27/07/2022 23:00:00,BZN|NL,Without Sequence,455.84,,
27/07/2022 23:00:00 - 28/07/2022 00:00:00,BZN|NL,Without Sequence,390,,
28/07/2022 00:00:00 - 28/07/2022 01:00:00,BZN|NL,Without Sequence,437.79,,
28/07/2022 01:00:00 - 28/07/2022 02:00:00,BZN|NL,Without Sequence,400.91,,
28/07/2022 02:00:00 - 28/07/2022 03:00:00,BZN|NL,Without Sequence,399.97,,
28/07/2022 03:00:00 - 28/07/2022 04:00:00,BZN|NL,Without Sequence,397.24,,
28/07/2022 04:00:00 - 28/07/2022 05:00:00,BZN|NL,Without Sequence,399.97,,
28/07/2022 05:00:00 - 28/07/2022 06:00:00,BZN|NL,Without Sequence,400.04,,
28/07/2022 06:00:00 - 28/07/2022 07:00:00,BZN|NL,Without Sequence,489.62,,
28/07/2022 07:00:00 - 28/07/2022 08:00:00,BZN|NL,Without Sequence,420.78,,
28/07/2022 08:00:00 - 28/07/2022 09:00:00,BZN|NL,Without Sequence,399.99,,
28/07/2022 09:00:00 - 28/07/2022 10:00:00,BZN|NL,Without Sequence,447.1,,
28/07/2022 10:00:00 - 28/07/2022 11:00:00,BZN|NL,Without Sequence,405.5,,
28/07/2022 11:00:00 - 28/07/2022 12:00:00,BZN|NL,Without Sequence,363.93,,
28/07/2022 12:00:00 - 28/07/2022 13:00:00,BZN|NL,Without Sequence,340.94,,
28/07/2022 13:00:00 - 28/07/2022 14:00:00,BZN|NL,Without Sequence,287,,
28/07/2022 14:00:00 - 28/07/2022 15:00:00,BZN|NL,Without Sequence,337.19,,
28/07/2022 15:00:00 - 28/07/2022 16:00:00,BZN|NL,Without Sequence,353.4,,
28/07/2022 16:00:00 - 28/07/2022 17:00:00,BZN|NL,Without Sequence,417.3,,
28/07/2022 17:00:00 - 28/07/2022 18:00:00,BZN|NL,Without Sequence,489.18,,
28/07/2022 18:00:00 - 28/07/2022 19:00:00,BZN|NL,Without Sequence,517.36,,
28/07/2022 19:00:00 - 28/07/2022 20:00:00,BZN|NL,Without Sequence,557,,
28/07/2022 20:00:00 - 28/07/2022 21:00:00,BZN|NL,Without Sequence,550,,
28/07/2022 21:00:00 - 28/07/2022 22:00:00,BZN|NL,Without Sequence,518.65,,
28/07/2022 22:00:00 - 28/07/2022 23:00:00,BZN|NL,Without Sequence,497.63,,
28/07/2022 23:00:00 - 29/07/2022 00:00:00,BZN|NL,Without Sequence,382.6,,
29/07/2022 00:00:00 - 29/07/2022 01:00:00,BZN|NL,Without Sequence,345.06,,
29/07/2022 01:00:00 - 29/07/2022 02:00:00,BZN|NL,Without Sequence,355.43,,
29/07/2022 02:00:00 - 29/07/2022 03:00:00,BZN|NL,Without Sequence,357.79,,
29/07/2022 03:00:00 - 29/07/2022 04:00:00,BZN|NL,Without Sequence,388.51,,
29/07/2022 04:00:00 - 29/07/2022 05:00:00,BZN|NL,Without Sequence,374.83,,
29/07/2022 05:00:00 - 29/07/2022 06:00:00,BZN|NL,Without Sequence,392.88,,
29/07/2022 06:00:00 - 29/07/2022 07:00:00,BZN|NL,Without Sequence,463.16,,
29/07/2022 07:00:00 - 29/07/2022 08:00:00,BZN|NL,Without Sequence,502.36,,
29/07/2022 08:00:00 - 29/07/2022 09:00:00,BZN|NL,Without Sequence,506.24,,
29/07/2022 09:00:00 - 29/07/2022 10:00:00,BZN|NL,Without Sequence,474.15,,
29/07/2022 10:00:00 - 29/07/2022 11:00:00,BZN|NL,Without Sequence,416.34,,
29/07/2022 11:00:00 - 29/07/2022 12:00:00,BZN|NL,Without Sequence,369.26,,
29/07/2022 12:00:00 - 29/07/2022 13:00:00,BZN|NL,Without Sequence,278.6,,
29/07/2022 13:00:00 - 29/07/2022 14:00:00,BZN|NL,Without Sequence,240,,
29/07/2022 14:00:00 - 29/07/2022 15:00:00,BZN|NL,Without Sequence,225.12,,
29/07/2022 15:00:00 - 29/07/2022 16:00:00,BZN|NL,Without Sequence,351.26,,
29/07/2022 16:00:00 - 29/07/2022 17:00:00,BZN|NL,Without Sequence,334.23,,
29/07/2022 17:00:00 - 29/07/2022 18:00:00,BZN|NL,Without Sequence,430.9,,
29/07/2022 18:00:00 - 29/07/2022 19:00:00,BZN|NL,Without Sequence,464.85,,
29/07/2022 19:00:00 - 29/07/2022 20:00:00,BZN|NL,Without Sequence,467.1,,
29/07/2022 20:00:00 - 29/07/2022 21:00:00,BZN|NL,Without Sequence,502.99,,
29/07/2022 21:00:00 - 29/07/2022 22:00:00,BZN|NL,Without Sequence,466.62,,
29/07/2022 22:00:00 - 29/07/2022 23:00:00,BZN|NL,Without Sequence,452.63,,
29/07/2022 23:00:00 - 30/07/2022 00:00:00,BZN|NL,Without Sequence,367.37,,
30/07/2022 00:00:00 - 30/07/2022 01:00:00,BZN|NL,Without Sequence,425,,
30/07/2022 01:00:00 - 30/07/2022 02:00:00,BZN|NL,Without Sequence,404.3,,
30/07/2022 02:00:00 - 30/07/2022 03:00:00,BZN|NL,Without Sequence,405,,
30/07/2022 03:00:00 - 30/07/2022 04:00:00,BZN|NL,Without Sequence,395.85,,
30/07/2022 04:00:00 - 30/07/2022 05:00:00,BZN|NL,Without Sequence,377.06,,
30/07/2022 05:00:00 - 30/07/2022 06:00:00,BZN|NL,Without Sequence,383.98,,
30/07/2022 06:00:00 - 30/07/2022 07:00:00,BZN|NL,Without Sequence,406.78,,
30/07/2022 07:00:00 - 30/07/2022 08:00:00,BZN|NL,Without Sequence,423.02,,
30/07/2022 08:00:00 - 30/07/2022 09:00:00,BZN|NL,Without Sequence,412.72,,
30/07/2022 09:00:00 - 30/07/2022 10:00:00,BZN|NL,Without Sequence,386.16,,
30/07/2022 10:00:00 - 30/07/2022 11:00:00,BZN|NL,Without Sequence,315.29,,
30/07/2022 11:00:00 - 30/07/2022 12:00:00,BZN|NL,Without Sequence,293,,
30/07/2022 12:00:00 - 30/07/2022 13:00:00,BZN|NL,Without Sequence,190,,
30/07/2022 13:00:00 - 30/07/2022 14:00:00,BZN|NL,Without Sequence,167.74,,
30/07/2022 14:00:00 - 30/07/2022 15:00:00,BZN|NL,Without Sequence,200,,
30/07/2022 15:00:00 - 30/07/2022 16:00:00,BZN|NL,Without Sequence,277.3,,
30/07/2022 16:00:00 - 30/07/2022 17:00:00,BZN|NL,Without Sequence,308,,
30/07/2022 17:00:00 - 30/07/2022 18:00:00,BZN|NL,Without Sequence,371.02,,
30/07/2022 18:00:00 - 30/07/2022 19:00:00,BZN|NL,Without Sequence,425.3,,
30/07/2022 19:00:00 - 30/07/2022 20:00:00,BZN|NL,Without Sequence,453.76,,
30/07/2022 20:00:00 - 30/07/2022 21:00:00,BZN|NL,Without Sequence,468.02,,
30/07/2022 21:00:00 - 30/07/2022 22:00:00,BZN|NL,Without Sequence,466.69,,
30/07/2022 22:00:00 - 30/07/2022 23:00:00,BZN|NL,Without Sequence,457.53,,
30/07/2022 23:00:00 - 31/07/2022 00:00:00,BZN|NL,Without Sequence,437.4,,
31/07/2022 00:00:00 - 31/07/2022 01:00:00,BZN|NL,Without Sequence,382.79,,
31/07/2022 01:00:00 - 31/07/2022 02:00:00,BZN|NL,Without Sequence,339.88,,
31/07/2022 02:00:00 - 31/07/2022 03:00:00,BZN|NL,Without Sequence,300.1,,
31/07/2022 03:00:00 - 31/07/2022 04:00:00,BZN|NL,Without Sequence,293.05,,
31/07/2022 04:00:00 - 31/07/2022 05:00:00,BZN|NL,Without Sequence,271.3,,
31/07/2022 05:00:00 - 31/07/2022 06:00:00,BZN|NL,Without Sequence,272.98,,
31/07/2022 06:00:00 - 31/07/2022 07:00:00,BZN|NL,Without Sequence,261.03,,
31/07/2022 07:00:00 - 31/07/2022 08:00:00,BZN|NL,Without Sequence,264.8,,
31/07/2022 08:00:00 - 31/07/2022 09:00:00,BZN|NL,Without Sequence,300.01,,
31/07/2022 09:00:00 - 31/07/2022 10:00:00,BZN|NL,Without Sequence,286.37,,
31/07/2022 10:00:00 - 31/07/2022 11:00:00,BZN|NL,Without Sequence,261.1,,
31/07/2022 11:00:00 - 31/07/2022 12:00:00,BZN|NL,Without Sequence,255.76,,
31/07/2022 12:00:00 - 31/07/2022 13:00:00,BZN|NL,Without Sequence,263.08,,
31/07/2022 13:00:00 - 31/07/2022 14:00:00,BZN|NL,Without Sequence,219.08,,
31/07/2022 14:00:00 - 31/07/2022 15:00:00,BZN|NL,Without Sequence,208.74,,
31/07/2022 15:00:00 - 31/07/2022 16:00:00,BZN|NL,Without Sequence,226.08,,
31/07/2022 16:00:00 - 31/07/2022 17:00:00,BZN|NL,Without Sequence,252.07,,
31/07/2022 17:00:00 - 31/07/2022 18:00:00,BZN|NL,Without Sequence,316.01,,
31/07/2022 18:00:00 - 31/07/2022 19:00:00,BZN|NL,Without Sequence,394.79,,
31/07/2022 19:00:00 - 31/07/2022 20:00:00,BZN|NL,Without Sequence,449.55,,
31/07/2022 20:00:00 - 31/07/2022 21:00:00,BZN|NL,Without Sequence,452.95,,
31/07/2022 21:00:00 - 31/07/2022 22:00:00,BZN|NL,Without Sequence,463.49,,
31/07/2022 22:00:00 - 31/07/2022 23:00:00,BZN|NL,Without Sequence,457.76,,
31/07/2022 23:00:00 - 01/08/2022 00:00:00,BZN|NL,Without Sequence,412.21,,
01/08/2022 00:00:00 - 01/08/2022 01:00:00,BZN|NL,Without Sequence,385.06,,
