"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"23/10/2023 15:00 - 23/10/2023 15:15","BZN|NL","13865.66","11492.22"
"23/10/2023 15:15 - 23/10/2023 15:30","BZN|NL","13899.55","11681.83"
"23/10/2023 15:30 - 23/10/2023 15:45","BZN|NL","13988.27","11873.48"
"23/10/2023 15:45 - 23/10/2023 16:00","BZN|NL","14142.30","12068.60"
"23/10/2023 16:00 - 23/10/2023 16:15","BZN|NL","14251.41","12262.66"
"23/10/2023 16:15 - 23/10/2023 16:30","BZN|NL","14312.38","12428.84"
"23/10/2023 16:30 - 23/10/2023 16:45","BZN|NL","14566.92","12630.97"
"23/10/2023 16:45 - 23/10/2023 17:00","BZN|NL","14947.07","12901.40"
"23/10/2023 17:00 - 23/10/2023 17:15","BZN|NL","15256.17","13249.40"
"23/10/2023 17:15 - 23/10/2023 17:30","BZN|NL","15653.36","13557.88"
"23/10/2023 17:30 - 23/10/2023 17:45","BZN|NL","15904.60","13814.54"
"23/10/2023 17:45 - 23/10/2023 18:00","BZN|NL","16110.34","14022.89"
"23/10/2023 18:00 - 23/10/2023 18:15","BZN|NL","16019.81","14080.87"
"23/10/2023 18:15 - 23/10/2023 18:30","BZN|NL","15996.88","14074.11"
"23/10/2023 18:30 - 23/10/2023 18:45","BZN|NL","16013.71","14175.10"
"23/10/2023 18:45 - 23/10/2023 19:00","BZN|NL","16029.99","14298.56"
"23/10/2023 19:00 - 23/10/2023 19:15","BZN|NL","15885.93","14338.98"
"23/10/2023 19:15 - 23/10/2023 19:30","BZN|NL","15741.86","14340.02"
"23/10/2023 19:30 - 23/10/2023 19:45","BZN|NL","15525.18","14334.58"
"23/10/2023 19:45 - 23/10/2023 20:00","BZN|NL","15402.13","14295.66"
"23/10/2023 20:00 - 23/10/2023 20:15","BZN|NL","15138.23","14228.90"
"23/10/2023 20:15 - 23/10/2023 20:30","BZN|NL","14948.71","14075.73"
"23/10/2023 20:30 - 23/10/2023 20:45","BZN|NL","14747.92","13996.81"
"23/10/2023 20:45 - 23/10/2023 21:00","BZN|NL","14527.48","13883.82"
"23/10/2023 21:00 - 23/10/2023 21:15","BZN|NL","14366.31","13742.98"
"23/10/2023 21:15 - 23/10/2023 21:30","BZN|NL","14177.48","13614.38"
"23/10/2023 21:30 - 23/10/2023 21:45","BZN|NL","13957.67","13487.11"
"23/10/2023 21:45 - 23/10/2023 22:00","BZN|NL","13760.34","13286.48"
"23/10/2023 22:00 - 23/10/2023 22:15","BZN|NL","13501.01","13008.85"
"23/10/2023 22:15 - 23/10/2023 22:30","BZN|NL","13366.02","12853.84"
"23/10/2023 22:30 - 23/10/2023 22:45","BZN|NL","13110.32","12779.37"
"23/10/2023 22:45 - 23/10/2023 23:00","BZN|NL","12898.47","12589.59"
"23/10/2023 23:00 - 23/10/2023 23:15","BZN|NL","12683.54","12428.34"
"23/10/2023 23:15 - 23/10/2023 23:30","BZN|NL","12496.06","12270.55"
"23/10/2023 23:30 - 23/10/2023 23:45","BZN|NL","12290.08","12149.47"
"23/10/2023 23:45 - 24/10/2023 00:00","BZN|NL","12114.05","11985.92"
"24/10/2023 00:00 - 24/10/2023 00:15","BZN|NL","11928.81","11799.30"
"24/10/2023 00:15 - 24/10/2023 00:30","BZN|NL","11754.96","11747.06"
"24/10/2023 00:30 - 24/10/2023 00:45","BZN|NL","11600.74","11607.33"
"24/10/2023 00:45 - 24/10/2023 01:00","BZN|NL","11524.65","11442.00"
"24/10/2023 01:00 - 24/10/2023 01:15","BZN|NL","11405.28","11265.23"
"24/10/2023 01:15 - 24/10/2023 01:30","BZN|NL","11343.58","11150.40"
"24/10/2023 01:30 - 24/10/2023 01:45","BZN|NL","11185.72","11094.12"
"24/10/2023 01:45 - 24/10/2023 02:00","BZN|NL","11070.71","11065.04"
"24/10/2023 02:00 - 24/10/2023 02:15","BZN|NL","11037.71","11090.48"
"24/10/2023 02:15 - 24/10/2023 02:30","BZN|NL","11004.79","11145.27"
"24/10/2023 02:30 - 24/10/2023 02:45","BZN|NL","10969.05","11111.16"
"24/10/2023 02:45 - 24/10/2023 03:00","BZN|NL","10922.76","11073.00"
"24/10/2023 03:00 - 24/10/2023 03:15","BZN|NL","10915.45","11024.01"
"24/10/2023 03:15 - 24/10/2023 03:30","BZN|NL","10886.26","11012.37"
"24/10/2023 03:30 - 24/10/2023 03:45","BZN|NL","10881.24","10962.44"
"24/10/2023 03:45 - 24/10/2023 04:00","BZN|NL","10873.31","10941.98"
"24/10/2023 04:00 - 24/10/2023 04:15","BZN|NL","10912.95","10917.96"
"24/10/2023 04:15 - 24/10/2023 04:30","BZN|NL","10884.98","10967.97"
"24/10/2023 04:30 - 24/10/2023 04:45","BZN|NL","10881.05","11008.17"
"24/10/2023 04:45 - 24/10/2023 05:00","BZN|NL","10880.52","11042.96"
"24/10/2023 05:00 - 24/10/2023 05:15","BZN|NL","11010.52","11080.94"
"24/10/2023 05:15 - 24/10/2023 05:30","BZN|NL","11103.71","11141.96"
"24/10/2023 05:30 - 24/10/2023 05:45","BZN|NL","11278.15","11245.26"
"24/10/2023 05:45 - 24/10/2023 06:00","BZN|NL","11478.51","11403.09"
"24/10/2023 06:00 - 24/10/2023 06:15","BZN|NL","11903.34","11524.59"
"24/10/2023 06:15 - 24/10/2023 06:30","BZN|NL","12210.29","11756.51"
"24/10/2023 06:30 - 24/10/2023 06:45","BZN|NL","12592.30","12011.76"
"24/10/2023 06:45 - 24/10/2023 07:00","BZN|NL","12937.33","12195.80"
"24/10/2023 07:00 - 24/10/2023 07:15","BZN|NL","13632.16","12465.86"
"24/10/2023 07:15 - 24/10/2023 07:30","BZN|NL","14032.99","12879.94"
"24/10/2023 07:30 - 24/10/2023 07:45","BZN|NL","14471.10","13209.51"
"24/10/2023 07:45 - 24/10/2023 08:00","BZN|NL","14811.44","13471.52"
"24/10/2023 08:00 - 24/10/2023 08:15","BZN|NL","15031.43","13702.33"
"24/10/2023 08:15 - 24/10/2023 08:30","BZN|NL","15226.90","13805.97"
"24/10/2023 08:30 - 24/10/2023 08:45","BZN|NL","15442.18","13859.33"
"24/10/2023 08:45 - 24/10/2023 09:00","BZN|NL","15655.73","13905.66"
"24/10/2023 09:00 - 24/10/2023 09:15","BZN|NL","15828.70","13760.28"
"24/10/2023 09:15 - 24/10/2023 09:30","BZN|NL","15772.48","13430.34"
"24/10/2023 09:30 - 24/10/2023 09:45","BZN|NL","15601.15","13075.13"
"24/10/2023 09:45 - 24/10/2023 10:00","BZN|NL","15412.57","12727.65"
"24/10/2023 10:00 - 24/10/2023 10:15","BZN|NL","15246.86","12398.87"
"24/10/2023 10:15 - 24/10/2023 10:30","BZN|NL","15018.09","11998.48"
"24/10/2023 10:30 - 24/10/2023 10:45","BZN|NL","14910.94","11525.90"
"24/10/2023 10:45 - 24/10/2023 11:00","BZN|NL","14845.48","11092.51"
"24/10/2023 11:00 - 24/10/2023 11:15","BZN|NL","14873.50","10124.73"
"24/10/2023 11:15 - 24/10/2023 11:30","BZN|NL","14885.14","10320.28"
"24/10/2023 11:30 - 24/10/2023 11:45","BZN|NL","14919.15","10058.68"
"24/10/2023 11:45 - 24/10/2023 12:00","BZN|NL","14902.86","9837.10"
"24/10/2023 12:00 - 24/10/2023 12:15","BZN|NL","14922.58","9524.21"
"24/10/2023 12:15 - 24/10/2023 12:30","BZN|NL","14935.98","9087.10"
"24/10/2023 12:30 - 24/10/2023 12:45","BZN|NL","14985.50","8920.43"
"24/10/2023 12:45 - 24/10/2023 13:00","BZN|NL","15022.69","8798.69"
"24/10/2023 13:00 - 24/10/2023 13:15","BZN|NL","15119.97","8817.49"
"24/10/2023 13:15 - 24/10/2023 13:30","BZN|NL","15178.86","8698.89"
"24/10/2023 13:30 - 24/10/2023 13:45","BZN|NL","15153.35","8603.74"
"24/10/2023 13:45 - 24/10/2023 14:00","BZN|NL","15098.40","8585.03"
"24/10/2023 14:00 - 24/10/2023 14:15","BZN|NL","15141.50","8782.89"
"24/10/2023 14:15 - 24/10/2023 14:30","BZN|NL","15089.55","8949.53"
"24/10/2023 14:30 - 24/10/2023 14:45","BZN|NL","15054.32","9080.35"
"24/10/2023 14:45 - 24/10/2023 15:00","BZN|NL","14964.52","9180.66"
"24/10/2023 15:00 - 24/10/2023 15:15","BZN|NL","14928.36","9458.19"
"24/10/2023 15:15 - 24/10/2023 15:30","BZN|NL","14848.50","9754.41"
"24/10/2023 15:30 - 24/10/2023 15:45","BZN|NL","14816.83","9964.80"
"24/10/2023 15:45 - 24/10/2023 16:00","BZN|NL","14859.03","10138.90"
"24/10/2023 16:00 - 24/10/2023 16:15","BZN|NL","14740.25","10437.34"
"24/10/2023 16:15 - 24/10/2023 16:30","BZN|NL","14708.66","10766.24"
"24/10/2023 16:30 - 24/10/2023 16:45","BZN|NL","14852.03","11083.62"
"24/10/2023 16:45 - 24/10/2023 17:00","BZN|NL","15052.20","11478.63"
"24/10/2023 17:00 - 24/10/2023 17:15","BZN|NL","15232.20","11888.72"
"24/10/2023 17:15 - 24/10/2023 17:30","BZN|NL","15514.73","12350.84"
"24/10/2023 17:30 - 24/10/2023 17:45","BZN|NL","15753.19","12809.94"
"24/10/2023 17:45 - 24/10/2023 18:00","BZN|NL","15980.37","13145.09"
"24/10/2023 18:00 - 24/10/2023 18:15","BZN|NL","15876.22","13309.66"
"24/10/2023 18:15 - 24/10/2023 18:30","BZN|NL","15890.74","13276.71"
"24/10/2023 18:30 - 24/10/2023 18:45","BZN|NL","16034.93","13277.43"
"24/10/2023 18:45 - 24/10/2023 19:00","BZN|NL","16088.85","13395.43"
"24/10/2023 19:00 - 24/10/2023 19:15","BZN|NL","15992.47","13510.54"
"24/10/2023 19:15 - 24/10/2023 19:30","BZN|NL","15857.51","13512.80"
"24/10/2023 19:30 - 24/10/2023 19:45","BZN|NL","15677.63","13438.80"
"24/10/2023 19:45 - 24/10/2023 20:00","BZN|NL","15611.18","13348.42"
"24/10/2023 20:00 - 24/10/2023 20:15","BZN|NL","15351.03","13243.37"
"24/10/2023 20:15 - 24/10/2023 20:30","BZN|NL","15179.97","13122.26"
"24/10/2023 20:30 - 24/10/2023 20:45","BZN|NL","14987.59","12972.48"
"24/10/2023 20:45 - 24/10/2023 21:00","BZN|NL","14822.84","12808.34"
"24/10/2023 21:00 - 24/10/2023 21:15","BZN|NL","14581.56","12634.92"
"24/10/2023 21:15 - 24/10/2023 21:30","BZN|NL","14338.98","12505.43"
"24/10/2023 21:30 - 24/10/2023 21:45","BZN|NL","14132.79","12372.31"
"24/10/2023 21:45 - 24/10/2023 22:00","BZN|NL","13953.76","12180.70"
"24/10/2023 22:00 - 24/10/2023 22:15","BZN|NL","13758.10","11997.35"
"24/10/2023 22:15 - 24/10/2023 22:30","BZN|NL","13538.13","11859.98"
"24/10/2023 22:30 - 24/10/2023 22:45","BZN|NL","13289.57","11672.87"
"24/10/2023 22:45 - 24/10/2023 23:00","BZN|NL","13054.32","11471.46"
"24/10/2023 23:00 - 24/10/2023 23:15","BZN|NL","12879.24","11260.01"
"24/10/2023 23:15 - 24/10/2023 23:30","BZN|NL","12698.48","11219.25"
"24/10/2023 23:30 - 24/10/2023 23:45","BZN|NL","12477.72","11061.54"
"24/10/2023 23:45 - 25/10/2023 00:00","BZN|NL","12295.72","10873.46"
"25/10/2023 00:00 - 25/10/2023 00:15","BZN|NL","12133.12","10761.43"
"25/10/2023 00:15 - 25/10/2023 00:30","BZN|NL","11961.32","10722.03"
"25/10/2023 00:30 - 25/10/2023 00:45","BZN|NL","11854.54","10627.83"
"25/10/2023 00:45 - 25/10/2023 01:00","BZN|NL","11678.43","10498.07"
"25/10/2023 01:00 - 25/10/2023 01:15","BZN|NL","11542.26","10417.02"
"25/10/2023 01:15 - 25/10/2023 01:30","BZN|NL","11428.55","10357.15"
"25/10/2023 01:30 - 25/10/2023 01:45","BZN|NL","11339.33","10264.35"
"25/10/2023 01:45 - 25/10/2023 02:00","BZN|NL","11195.32","10150.79"
"25/10/2023 02:00 - 25/10/2023 02:15","BZN|NL","11173.60","10129.16"
"25/10/2023 02:15 - 25/10/2023 02:30","BZN|NL","11069.80","10104.73"
"25/10/2023 02:30 - 25/10/2023 02:45","BZN|NL","10982.11","10039.53"
"25/10/2023 02:45 - 25/10/2023 03:00","BZN|NL","10962.53","9981.27"
"25/10/2023 03:00 - 25/10/2023 03:15","BZN|NL","10890.98","9928.05"
"25/10/2023 03:15 - 25/10/2023 03:30","BZN|NL","10841.53","9902.28"
"25/10/2023 03:30 - 25/10/2023 03:45","BZN|NL","10818.97","9872.69"
"25/10/2023 03:45 - 25/10/2023 04:00","BZN|NL","10823.61","9836.03"
"25/10/2023 04:00 - 25/10/2023 04:15","BZN|NL","10892.94","9827.24"
"25/10/2023 04:15 - 25/10/2023 04:30","BZN|NL","10901.73","9831.46"
"25/10/2023 04:30 - 25/10/2023 04:45","BZN|NL","10907.44","9800.78"
"25/10/2023 04:45 - 25/10/2023 05:00","BZN|NL","10938.72","9784.55"
"25/10/2023 05:00 - 25/10/2023 05:15","BZN|NL","11023.31","9878.83"
"25/10/2023 05:15 - 25/10/2023 05:30","BZN|NL","11097.46","9961.20"
"25/10/2023 05:30 - 25/10/2023 05:45","BZN|NL","11243.26","10072.71"
"25/10/2023 05:45 - 25/10/2023 06:00","BZN|NL","11428.78","10180.26"
"25/10/2023 06:00 - 25/10/2023 06:15","BZN|NL","11838.39","10456.75"
"25/10/2023 06:15 - 25/10/2023 06:30","BZN|NL","12255.28","10734.93"
"25/10/2023 06:30 - 25/10/2023 06:45","BZN|NL","12604.97","10988.95"
"25/10/2023 06:45 - 25/10/2023 07:00","BZN|NL","12997.06","11303.78"
"25/10/2023 07:00 - 25/10/2023 07:15","BZN|NL","13573.27","11639.78"
"25/10/2023 07:15 - 25/10/2023 07:30","BZN|NL","14032.47","11988.82"
"25/10/2023 07:30 - 25/10/2023 07:45","BZN|NL","14475.84","12293.42"
"25/10/2023 07:45 - 25/10/2023 08:00","BZN|NL","14852.90","12533.42"
"25/10/2023 08:00 - 25/10/2023 08:15","BZN|NL","15203.08","12692.29"
"25/10/2023 08:15 - 25/10/2023 08:30","BZN|NL","15389.41","12757.22"
"25/10/2023 08:30 - 25/10/2023 08:45","BZN|NL","15536.69","12756.78"
"25/10/2023 08:45 - 25/10/2023 09:00","BZN|NL","15714.33","12806.92"
"25/10/2023 09:00 - 25/10/2023 09:15","BZN|NL","15741.00","12872.52"
"25/10/2023 09:15 - 25/10/2023 09:30","BZN|NL","15723.16","12798.71"
"25/10/2023 09:30 - 25/10/2023 09:45","BZN|NL","15592.76","12737.97"
"25/10/2023 09:45 - 25/10/2023 10:00","BZN|NL","15552.24","12520.87"
"25/10/2023 10:00 - 25/10/2023 10:15","BZN|NL","15479.29","12295.41"
"25/10/2023 10:15 - 25/10/2023 10:30","BZN|NL","15416.17","12084.84"
"25/10/2023 10:30 - 25/10/2023 10:45","BZN|NL","15430.00","11878.76"
"25/10/2023 10:45 - 25/10/2023 11:00","BZN|NL","15424.37","11679.47"
"25/10/2023 11:00 - 25/10/2023 11:15","BZN|NL","15463.51","11593.31"
"25/10/2023 11:15 - 25/10/2023 11:30","BZN|NL","15492.73","11587.89"
"25/10/2023 11:30 - 25/10/2023 11:45","BZN|NL","15524.48","11335.44"
"25/10/2023 11:45 - 25/10/2023 12:00","BZN|NL","15544.58","11223.55"
"25/10/2023 12:00 - 25/10/2023 12:15","BZN|NL","15594.97","10982.76"
"25/10/2023 12:15 - 25/10/2023 12:30","BZN|NL","15570.53","10826.22"
"25/10/2023 12:30 - 25/10/2023 12:45","BZN|NL","15496.32","10641.49"
"25/10/2023 12:45 - 25/10/2023 13:00","BZN|NL","15525.95","10517.75"
"25/10/2023 13:00 - 25/10/2023 13:15","BZN|NL","15617.33","10430.54"
"25/10/2023 13:15 - 25/10/2023 13:30","BZN|NL","15641.38","10399.77"
"25/10/2023 13:30 - 25/10/2023 13:45","BZN|NL","15631.23","10349.93"
"25/10/2023 13:45 - 25/10/2023 14:00","BZN|NL","15590.28","10322.34"
"25/10/2023 14:00 - 25/10/2023 14:15","BZN|NL","15582.07","10331.48"
"25/10/2023 14:15 - 25/10/2023 14:30","BZN|NL","15554.38","10415.20"
"25/10/2023 14:30 - 25/10/2023 14:45","BZN|NL","15593.19","10500.62"
"25/10/2023 14:45 - 25/10/2023 15:00","BZN|NL","15588.18","10615.82"
"25/10/2023 15:00 - 25/10/2023 15:15","BZN|NL","15522.85","10692.21"
"25/10/2023 15:15 - 25/10/2023 15:30","BZN|NL","15595.29","10806.60"
"25/10/2023 15:30 - 25/10/2023 15:45","BZN|NL","15719.07","10977.92"
"25/10/2023 15:45 - 25/10/2023 16:00","BZN|NL","15780.11","11118.06"
"25/10/2023 16:00 - 25/10/2023 16:15","BZN|NL","15787.04","11292.24"
"25/10/2023 16:15 - 25/10/2023 16:30","BZN|NL","15825.29","11632.13"
"25/10/2023 16:30 - 25/10/2023 16:45","BZN|NL","15890.19","11894.99"
"25/10/2023 16:45 - 25/10/2023 17:00","BZN|NL","16101.82","12152.35"
"25/10/2023 17:00 - 25/10/2023 17:15","BZN|NL","16223.07","12603.05"
"25/10/2023 17:15 - 25/10/2023 17:30","BZN|NL","16412.51","12991.22"
"25/10/2023 17:30 - 25/10/2023 17:45","BZN|NL","16545.73","13319.81"
"25/10/2023 17:45 - 25/10/2023 18:00","BZN|NL","16567.10","13513.51"
"25/10/2023 18:00 - 25/10/2023 18:15","BZN|NL","16369.39","13530.19"
"25/10/2023 18:15 - 25/10/2023 18:30","BZN|NL","16275.99","13447.01"
"25/10/2023 18:30 - 25/10/2023 18:45","BZN|NL","16298.63","13475.94"
"25/10/2023 18:45 - 25/10/2023 19:00","BZN|NL","16274.10","13515.88"
"25/10/2023 19:00 - 25/10/2023 19:15","BZN|NL","16082.32","13586.95"
"25/10/2023 19:15 - 25/10/2023 19:30","BZN|NL","15922.73","13601.67"
"25/10/2023 19:30 - 25/10/2023 19:45","BZN|NL","15767.58","13545.52"
"25/10/2023 19:45 - 25/10/2023 20:00","BZN|NL","15669.73","13443.73"
"25/10/2023 20:00 - 25/10/2023 20:15","BZN|NL","15387.72","13323.46"
"25/10/2023 20:15 - 25/10/2023 20:30","BZN|NL","15173.84","13190.90"
"25/10/2023 20:30 - 25/10/2023 20:45","BZN|NL","14967.19","13100.03"
"25/10/2023 20:45 - 25/10/2023 21:00","BZN|NL","14782.21","12976.36"
"25/10/2023 21:00 - 25/10/2023 21:15","BZN|NL","14539.68","12805.81"
"25/10/2023 21:15 - 25/10/2023 21:30","BZN|NL","14338.92","12781.57"
"25/10/2023 21:30 - 25/10/2023 21:45","BZN|NL","14072.93","12605.70"
"25/10/2023 21:45 - 25/10/2023 22:00","BZN|NL","13888.95","12418.37"
"25/10/2023 22:00 - 25/10/2023 22:15","BZN|NL","13681.66","12226.57"
"25/10/2023 22:15 - 25/10/2023 22:30","BZN|NL","13476.58","12171.30"
"25/10/2023 22:30 - 25/10/2023 22:45","BZN|NL","13255.59","12032.19"
"25/10/2023 22:45 - 25/10/2023 23:00","BZN|NL","13016.77","11836.68"
"25/10/2023 23:00 - 25/10/2023 23:15","BZN|NL","12868.26","11500.34"
"25/10/2023 23:15 - 25/10/2023 23:30","BZN|NL","12650.84","11415.21"
"25/10/2023 23:30 - 25/10/2023 23:45","BZN|NL","12395.35","11385.41"
"25/10/2023 23:45 - 26/10/2023 00:00","BZN|NL","12218.96","11260.51"
"26/10/2023 00:00 - 26/10/2023 00:15","BZN|NL","12064.83","11138.22"
"26/10/2023 00:15 - 26/10/2023 00:30","BZN|NL","11941.20","10963.27"
"26/10/2023 00:30 - 26/10/2023 00:45","BZN|NL","11755.89","10837.71"
"26/10/2023 00:45 - 26/10/2023 01:00","BZN|NL","11662.58","10764.19"
"26/10/2023 01:00 - 26/10/2023 01:15","BZN|NL","11486.44","10793.59"
"26/10/2023 01:15 - 26/10/2023 01:30","BZN|NL","11371.52","10828.35"
"26/10/2023 01:30 - 26/10/2023 01:45","BZN|NL","11254.28","10767.60"
"26/10/2023 01:45 - 26/10/2023 02:00","BZN|NL","11195.18","10759.19"
"26/10/2023 02:00 - 26/10/2023 02:15","BZN|NL","11181.54","10720.08"
"26/10/2023 02:15 - 26/10/2023 02:30","BZN|NL","11089.06","10650.66"
"26/10/2023 02:30 - 26/10/2023 02:45","BZN|NL","11041.43","10631.07"
"26/10/2023 02:45 - 26/10/2023 03:00","BZN|NL","10939.77","10631.02"
"26/10/2023 03:00 - 26/10/2023 03:15","BZN|NL","10953.62","10663.64"
"26/10/2023 03:15 - 26/10/2023 03:30","BZN|NL","10896.13","10682.21"
"26/10/2023 03:30 - 26/10/2023 03:45","BZN|NL","10865.62","10693.00"
"26/10/2023 03:45 - 26/10/2023 04:00","BZN|NL","10854.41","10686.26"
"26/10/2023 04:00 - 26/10/2023 04:15","BZN|NL","10885.65","10697.40"
"26/10/2023 04:15 - 26/10/2023 04:30","BZN|NL","10898.50","10747.44"
"26/10/2023 04:30 - 26/10/2023 04:45","BZN|NL","10901.10","10782.33"
"26/10/2023 04:45 - 26/10/2023 05:00","BZN|NL","10931.50","10829.74"
"26/10/2023 05:00 - 26/10/2023 05:15","BZN|NL","11057.01","10906.02"
"26/10/2023 05:15 - 26/10/2023 05:30","BZN|NL","11184.40","11067.68"
"26/10/2023 05:30 - 26/10/2023 05:45","BZN|NL","11336.29","11223.20"
"26/10/2023 05:45 - 26/10/2023 06:00","BZN|NL","11495.07","11373.82"
"26/10/2023 06:00 - 26/10/2023 06:15","BZN|NL","11926.60","11626.26"
"26/10/2023 06:15 - 26/10/2023 06:30","BZN|NL","12256.17","11878.81"
"26/10/2023 06:30 - 26/10/2023 06:45","BZN|NL","12595.36","12128.19"
"26/10/2023 06:45 - 26/10/2023 07:00","BZN|NL","12997.18","12396.68"
"26/10/2023 07:00 - 26/10/2023 07:15","BZN|NL","13586.19","12724.10"
"26/10/2023 07:15 - 26/10/2023 07:30","BZN|NL","14044.07","13163.66"
"26/10/2023 07:30 - 26/10/2023 07:45","BZN|NL","14533.19","13476.63"
"26/10/2023 07:45 - 26/10/2023 08:00","BZN|NL","14935.68","13725.76"
"26/10/2023 08:00 - 26/10/2023 08:15","BZN|NL","15278.93","13958.94"
"26/10/2023 08:15 - 26/10/2023 08:30","BZN|NL","15454.19","14091.90"
"26/10/2023 08:30 - 26/10/2023 08:45","BZN|NL","15590.95","14194.39"
"26/10/2023 08:45 - 26/10/2023 09:00","BZN|NL","15731.85","14281.48"
"26/10/2023 09:00 - 26/10/2023 09:15","BZN|NL","15665.16","14334.11"
"26/10/2023 09:15 - 26/10/2023 09:30","BZN|NL","15710.97","14329.58"
"26/10/2023 09:30 - 26/10/2023 09:45","BZN|NL","15552.06","14268.03"
"26/10/2023 09:45 - 26/10/2023 10:00","BZN|NL","15480.97","14136.29"
"26/10/2023 10:00 - 26/10/2023 10:15","BZN|NL","15364.45","13960.13"
"26/10/2023 10:15 - 26/10/2023 10:30","BZN|NL","15233.57","13856.85"
"26/10/2023 10:30 - 26/10/2023 10:45","BZN|NL","15087.17","13739.38"
"26/10/2023 10:45 - 26/10/2023 11:00","BZN|NL","15029.59","13524.37"
"26/10/2023 11:00 - 26/10/2023 11:15","BZN|NL","14937.59","13394.99"
"26/10/2023 11:15 - 26/10/2023 11:30","BZN|NL","14868.15","13356.03"
"26/10/2023 11:30 - 26/10/2023 11:45","BZN|NL","14789.28","13245.43"
"26/10/2023 11:45 - 26/10/2023 12:00","BZN|NL","14744.54","13137.90"
"26/10/2023 12:00 - 26/10/2023 12:15","BZN|NL","14615.22","12939.13"
"26/10/2023 12:15 - 26/10/2023 12:30","BZN|NL","14493.43","12911.99"
"26/10/2023 12:30 - 26/10/2023 12:45","BZN|NL","14357.38","12914.29"
"26/10/2023 12:45 - 26/10/2023 13:00","BZN|NL","14344.46","12889.08"
"26/10/2023 13:00 - 26/10/2023 13:15","BZN|NL","14383.82","12893.38"
"26/10/2023 13:15 - 26/10/2023 13:30","BZN|NL","14377.27","12967.23"
"26/10/2023 13:30 - 26/10/2023 13:45","BZN|NL","14377.87","12954.72"
"26/10/2023 13:45 - 26/10/2023 14:00","BZN|NL","14350.57","13027.62"
"26/10/2023 14:00 - 26/10/2023 14:15","BZN|NL","14403.03","13241.11"
"26/10/2023 14:15 - 26/10/2023 14:30","BZN|NL","14414.29","13474.14"
"26/10/2023 14:30 - 26/10/2023 14:45","BZN|NL","14349.70","13695.77"
"26/10/2023 14:45 - 26/10/2023 15:00","BZN|NL","14362.14","13725.20"
"26/10/2023 15:00 - 26/10/2023 15:15","BZN|NL","14318.96","13620.51"
"26/10/2023 15:15 - 26/10/2023 15:30","BZN|NL","14372.75","13671.47"
"26/10/2023 15:30 - 26/10/2023 15:45","BZN|NL","14419.74","13964.38"
"26/10/2023 15:45 - 26/10/2023 16:00","BZN|NL","14497.94","14270.50"
"26/10/2023 16:00 - 26/10/2023 16:15","BZN|NL","14541.21","13856.83"
"26/10/2023 16:15 - 26/10/2023 16:30","BZN|NL","14658.75","13865.51"
"26/10/2023 16:30 - 26/10/2023 16:45","BZN|NL","14738.99","13901.98"
"26/10/2023 16:45 - 26/10/2023 17:00","BZN|NL","15032.40","13977.46"
"26/10/2023 17:00 - 26/10/2023 17:15","BZN|NL","15281.47","14181.44"
"26/10/2023 17:15 - 26/10/2023 17:30","BZN|NL","15655.16","14260.21"
"26/10/2023 17:30 - 26/10/2023 17:45","BZN|NL","15903.65","14387.48"
"26/10/2023 17:45 - 26/10/2023 18:00","BZN|NL","16110.08","14547.63"
"26/10/2023 18:00 - 26/10/2023 18:15","BZN|NL","16065.84","14500.82"
"26/10/2023 18:15 - 26/10/2023 18:30","BZN|NL","16044.94","14420.21"
"26/10/2023 18:30 - 26/10/2023 18:45","BZN|NL","16133.99","14405.27"
"26/10/2023 18:45 - 26/10/2023 19:00","BZN|NL","16154.22","14445.02"
"26/10/2023 19:00 - 26/10/2023 19:15","BZN|NL","15966.07","14529.44"
"26/10/2023 19:15 - 26/10/2023 19:30","BZN|NL","15821.87","14515.96"
"26/10/2023 19:30 - 26/10/2023 19:45","BZN|NL","15688.20","14470.93"
"26/10/2023 19:45 - 26/10/2023 20:00","BZN|NL","15564.78","14426.16"
"26/10/2023 20:00 - 26/10/2023 20:15","BZN|NL","15303.63","14388.39"
"26/10/2023 20:15 - 26/10/2023 20:30","BZN|NL","15112.59","14270.82"
"26/10/2023 20:30 - 26/10/2023 20:45","BZN|NL","14949.98","14145.07"
"26/10/2023 20:45 - 26/10/2023 21:00","BZN|NL","14768.31","14001.94"
"26/10/2023 21:00 - 26/10/2023 21:15","BZN|NL","14582.11","13842.24"
"26/10/2023 21:15 - 26/10/2023 21:30","BZN|NL","14379.22","13820.19"
"26/10/2023 21:30 - 26/10/2023 21:45","BZN|NL","14107.62","13719.62"
"26/10/2023 21:45 - 26/10/2023 22:00","BZN|NL","13888.43","13564.62"
"26/10/2023 22:00 - 26/10/2023 22:15","BZN|NL","13615.70","13415.99"
"26/10/2023 22:15 - 26/10/2023 22:30","BZN|NL","13402.95","13191.78"
"26/10/2023 22:30 - 26/10/2023 22:45","BZN|NL","13160.30","13000.25"
"26/10/2023 22:45 - 26/10/2023 23:00","BZN|NL","12921.17","12800.18"
"26/10/2023 23:00 - 26/10/2023 23:15","BZN|NL","12749.84","12432.98"
"26/10/2023 23:15 - 26/10/2023 23:30","BZN|NL","12602.81","12280.92"
"26/10/2023 23:30 - 26/10/2023 23:45","BZN|NL","12404.86","12129.09"
"26/10/2023 23:45 - 27/10/2023 00:00","BZN|NL","12197.26","11862.77"
